cid,MolecularFormula,MolecularWeight,InChI,IUPACName,XLogP,ExactMass,INCHIKEY,ENVIRONMENTAL_CON_ID,SITE_CODE,ENVIRONMENTAL_COMPARTMENT,SAMPLE_DATE,STRESSOR_ID,STRESSOR_NAME,CAS,MEASURED_VALUE,MEASURED_UNIT,SITE_NAME,LATITUDE,LONGITUDE,COORDINATE_SYSTEM
38854,C10H10N4O,202.21,"InChI=1S/C10H10N4O/c1-7-12-13-9(10(15)14(7)11)8-5-3-2-4-6-8/h2-6H,11H2,1H3","4-amino-3-methyl-6-phenyl-1,2,4-triazin-5-one",0.7,202.08546096,VHCNQEUWZYOAEV-UHFFFAOYSA-N,576662,HEIA,Freshwater,2019-08-08T00:00:00Z,366,metamitron,41394-05-2,0.025,ug/L,Heiabekken,59.3578,10.79768,WGS1984 UTM Zone 32N
38854,C10H10N4O,202.21,"InChI=1S/C10H10N4O/c1-7-12-13-9(10(15)14(7)11)8-5-3-2-4-6-8/h2-6H,11H2,1H3","4-amino-3-methyl-6-phenyl-1,2,4-triazin-5-one",0.7,202.08546096,VHCNQEUWZYOAEV-UHFFFAOYSA-N,576676,HEIA,Freshwater,2019-08-19T00:00:00Z,366,metamitron,41394-05-2,0.022,ug/L,Heiabekken,59.3578,10.79768,WGS1984 UTM Zone 32N
38854,C10H10N4O,202.21,"InChI=1S/C10H10N4O/c1-7-12-13-9(10(15)14(7)11)8-5-3-2-4-6-8/h2-6H,11H2,1H3","4-amino-3-methyl-6-phenyl-1,2,4-triazin-5-one",0.7,202.08546096,VHCNQEUWZYOAEV-UHFFFAOYSA-N,576699,HEIA,Freshwater,2019-09-01T00:00:00Z,366,metamitron,41394-05-2,0.017,ug/L,Heiabekken,59.3578,10.79768,WGS1984 UTM Zone 32N
119361,C14H15Cl2N3O,312.2,"InChI=1S/C14H15Cl2N3O/c15-12-4-2-1-3-11(12)7-14(20,13(16)5-6-13)8-19-10-17-9-18-19/h1-4,9-10,20H,5-8H2","2-(1-chlorocyclopropyl)-1-(2-chlorophenyl)-3-(1,2,4-triazol-1-yl)propan-2-ol",2.7,311.0592175,HHUQPWODPBDTLI-UHFFFAOYSA-N,576892,SKUTERUD,Freshwater,2019-07-16T00:00:00Z,2029992,prothioconazole-desthio,120983-64-4,0.11,ug/L,Skuterudbekken,59.68492,10.83106,WGS1984 UTM Zone 32N
11571555,C14H13F3N6O5S,434.35,"InChI=1S/C14H13F3N6O5S/c1-26-8-6-9(27-2)23-13(19-8)20-12(21-23)22-29(24,25)10-7(14(15,16)17)4-5-18-11(10)28-3/h4-6H,1-3H3,(H,21,22)","N-(5,7-dimethoxy-[1,2,4]triazolo[1,5-a]pyrimidin-2-yl)-2-methoxy-4-(trifluoromethyl)pyridine-3-sulfonamide",1.7,434.06202320,GLBLPMUBLHYFCW-UHFFFAOYSA-N,576893,SKUTERUD,Freshwater,2019-07-16T00:00:00Z,666538,pyroxsulam,422556-08-9,0.017,ug/L,Skuterudbekken,59.68492,10.83106,WGS1984 UTM Zone 32N
119361,C14H15Cl2N3O,312.2,"InChI=1S/C14H15Cl2N3O/c15-12-4-2-1-3-11(12)7-14(20,13(16)5-6-13)8-19-10-17-9-18-19/h1-4,9-10,20H,5-8H2","2-(1-chlorocyclopropyl)-1-(2-chlorophenyl)-3-(1,2,4-triazol-1-yl)propan-2-ol",2.7,311.0592175,HHUQPWODPBDTLI-UHFFFAOYSA-N,576894,SKUTERUD,Freshwater,2019-08-09T00:00:00Z,2029992,prothioconazole-desthio,120983-64-4,0.014,ug/L,Skuterudbekken,59.68492,10.83106,WGS1984 UTM Zone 32N
11434448,C18H12Cl2F3N3O,414.2,"InChI=1S/C18H12Cl2F3N3O/c1-26-8-12(16(25-26)17(22)23)18(27)24-15-5-3-10(21)7-11(15)9-2-4-13(19)14(20)6-9/h2-8,17H,1H3,(H,24,27)","N-[2-(3,4-dichlorophenyl)-4-fluorophenyl]-3-(difluoromethyl)-1-methylpyrazole-4-carboxamide",4.7,413.0309519,LDLMOOXUCMHBMZ-UHFFFAOYSA-N,576895,SKUTERUD,Freshwater,2019-08-30T00:00:00Z,700005,bixafen,581809-46-3,0.02,ug/L,Skuterudbekken,59.68492,10.83106,WGS1984 UTM Zone 32N
50465,C7H5Cl2FN2O3,255.03,"InChI=1S/C7H5Cl2FN2O3/c8-3-5(11)4(9)7(12-6(3)10)15-1-2(13)14/h1H2,(H2,11,12)(H,13,14)","2-(4-amino-3,5-dichloro-6-fluoropyridin-2-yl)oxyacetic acid",1.8,253.9661256,MEFQWPUMEMWTJP-UHFFFAOYSA-N,576896,SKUTERUD,Freshwater,2019-08-30T00:00:00Z,1879,fluroxypyr,69377-81-7,0.1,ug/L,Skuterudbekken,59.68492,10.83106,WGS1984 UTM Zone 32N
15553,C6H3Cl2NO2,192.00,"InChI=1S/C6H3Cl2NO2/c7-3-1-2-4(8)9-5(3)6(10)11/h1-2H,(H,10,11)","3,6-dichloropyridine-2-carboxylic acid",2.3,190.9540837,HUBANNPOLNYSAD-UHFFFAOYSA-N,576897,SKUTERUD,Freshwater,2019-08-30T00:00:00Z,1224,clopyralid,1702-17-6,0.095,ug/L,Skuterudbekken,59.68492,10.83106,WGS1984 UTM Zone 32N
7204,C9H9ClO3,200.62,"InChI=1S/C9H9ClO3/c1-6-4-7(10)2-3-8(6)13-5-9(11)12/h2-4H,5H2,1H3,(H,11,12)",2-(4-chloro-2-methylphenoxy)acetic acid,2.6,200.0240218,WHKUVVPPKQRRBV-UHFFFAOYSA-N,576898,SKUTERUD,Freshwater,2019-08-30T00:00:00Z,21,2-methyl-4-chlorophenoxyacetic acid (MCPA),3307-39-9,0.033,ug/L,Skuterudbekken,59.68492,10.83106,WGS1984 UTM Zone 32N
119361,C14H15Cl2N3O,312.2,"InChI=1S/C14H15Cl2N3O/c15-12-4-2-1-3-11(12)7-14(20,13(16)5-6-13)8-19-10-17-9-18-19/h1-4,9-10,20H,5-8H2","2-(1-chlorocyclopropyl)-1-(2-chlorophenyl)-3-(1,2,4-triazol-1-yl)propan-2-ol",2.7,311.0592175,HHUQPWODPBDTLI-UHFFFAOYSA-N,576899,SKUTERUD,Freshwater,2019-08-30T00:00:00Z,2029992,prothioconazole-desthio,120983-64-4,0.05,ug/L,Skuterudbekken,59.68492,10.83106,WGS1984 UTM Zone 32N
11434448,C18H12Cl2F3N3O,414.2,"InChI=1S/C18H12Cl2F3N3O/c1-26-8-12(16(25-26)17(22)23)18(27)24-15-5-3-10(21)7-11(15)9-2-4-13(19)14(20)6-9/h2-8,17H,1H3,(H,24,27)","N-[2-(3,4-dichlorophenyl)-4-fluorophenyl]-3-(difluoromethyl)-1-methylpyrazole-4-carboxamide",4.7,413.0309519,LDLMOOXUCMHBMZ-UHFFFAOYSA-N,576900,SKUTERUD,Freshwater,2019-09-30T00:00:00Z,700005,bixafen,581809-46-3,0.014,ug/L,Skuterudbekken,59.68492,10.83106,WGS1984 UTM Zone 32N
213013,C18H12Cl2N2O,343.2,"InChI=1S/C18H12Cl2N2O/c19-13-9-7-12(8-10-13)14-4-1-2-6-16(14)22-18(23)15-5-3-11-21-17(15)20/h1-11H,(H,22,23)",2-chloro-N-[2-(4-chlorophenyl)phenyl]pyridine-3-carboxamide,4.9,342.0326684,WYEMLYFITZORAB-UHFFFAOYSA-N,576901,SKUTERUD,Freshwater,2019-09-30T00:00:00Z,124,boscalid,188425-85-6,0.019,ug/L,Skuterudbekken,59.68492,10.83106,WGS1984 UTM Zone 32N
38854,C10H10N4O,202.21,"InChI=1S/C10H10N4O/c1-7-12-13-9(10(15)14(7)11)8-5-3-2-4-6-8/h2-6H,11H2,1H3","4-amino-3-methyl-6-phenyl-1,2,4-triazin-5-one",0.7,202.08546096,VHCNQEUWZYOAEV-UHFFFAOYSA-N,576709,HEIA,Freshwater,2019-09-20T00:00:00Z,366,metamitron,41394-05-2,0.025,ug/L,Heiabekken,59.3578,10.79768,WGS1984 UTM Zone 32N
30479,C8H14N4OS,214.29,"InChI=1S/C8H14N4OS/c1-8(2,3)5-6(13)12(9)7(14-4)11-10-5/h9H2,1-4H3","4-amino-6-tert-butyl-3-methylsulfanyl-1,2,4-triazin-5-one",1.7,214.08883226,FOXFZRUHNHCZPX-UHFFFAOYSA-N,576611,HEIA,Freshwater,2019-05-10T00:00:00Z,1297,metribuzin,21087-64-9,0.045,ug/L,Heiabekken,59.3578,10.79768,WGS1984 UTM Zone 32N
30479,C8H14N4OS,214.29,"InChI=1S/C8H14N4OS/c1-8(2,3)5-6(13)12(9)7(14-4)11-10-5/h9H2,1-4H3","4-amino-6-tert-butyl-3-methylsulfanyl-1,2,4-triazin-5-one",1.7,214.08883226,FOXFZRUHNHCZPX-UHFFFAOYSA-N,576619,HEIA,Freshwater,2019-05-21T00:00:00Z,1297,metribuzin,21087-64-9,0.023,ug/L,Heiabekken,59.3578,10.79768,WGS1984 UTM Zone 32N
30479,C8H14N4OS,214.29,"InChI=1S/C8H14N4OS/c1-8(2,3)5-6(13)12(9)7(14-4)11-10-5/h9H2,1-4H3","4-amino-6-tert-butyl-3-methylsulfanyl-1,2,4-triazin-5-one",1.7,214.08883226,FOXFZRUHNHCZPX-UHFFFAOYSA-N,576629,HEIA,Freshwater,2019-06-05T00:00:00Z,1297,metribuzin,21087-64-9,1.4,ug/L,Heiabekken,59.3578,10.79768,WGS1984 UTM Zone 32N
30479,C8H14N4OS,214.29,"InChI=1S/C8H14N4OS/c1-8(2,3)5-6(13)12(9)7(14-4)11-10-5/h9H2,1-4H3","4-amino-6-tert-butyl-3-methylsulfanyl-1,2,4-triazin-5-one",1.7,214.08883226,FOXFZRUHNHCZPX-UHFFFAOYSA-N,576636,HEIA,Freshwater,2019-06-19T00:00:00Z,1297,metribuzin,21087-64-9,0.076,ug/L,Heiabekken,59.3578,10.79768,WGS1984 UTM Zone 32N
30479,C8H14N4OS,214.29,"InChI=1S/C8H14N4OS/c1-8(2,3)5-6(13)12(9)7(14-4)11-10-5/h9H2,1-4H3","4-amino-6-tert-butyl-3-methylsulfanyl-1,2,4-triazin-5-one",1.7,214.08883226,FOXFZRUHNHCZPX-UHFFFAOYSA-N,576644,HEIA,Freshwater,2019-07-02T00:00:00Z,1297,metribuzin,21087-64-9,0.022,ug/L,Heiabekken,59.3578,10.79768,WGS1984 UTM Zone 32N
30479,C8H14N4OS,214.29,"InChI=1S/C8H14N4OS/c1-8(2,3)5-6(13)12(9)7(14-4)11-10-5/h9H2,1-4H3","4-amino-6-tert-butyl-3-methylsulfanyl-1,2,4-triazin-5-one",1.7,214.08883226,FOXFZRUHNHCZPX-UHFFFAOYSA-N,576653,HEIA,Freshwater,2019-07-16T00:00:00Z,1297,metribuzin,21087-64-9,0.043,ug/L,Heiabekken,59.3578,10.79768,WGS1984 UTM Zone 32N
30479,C8H14N4OS,214.29,"InChI=1S/C8H14N4OS/c1-8(2,3)5-6(13)12(9)7(14-4)11-10-5/h9H2,1-4H3","4-amino-6-tert-butyl-3-methylsulfanyl-1,2,4-triazin-5-one",1.7,214.08883226,FOXFZRUHNHCZPX-UHFFFAOYSA-N,576663,HEIA,Freshwater,2019-08-08T00:00:00Z,1297,metribuzin,21087-64-9,0.082,ug/L,Heiabekken,59.3578,10.79768,WGS1984 UTM Zone 32N
30479,C8H14N4OS,214.29,"InChI=1S/C8H14N4OS/c1-8(2,3)5-6(13)12(9)7(14-4)11-10-5/h9H2,1-4H3","4-amino-6-tert-butyl-3-methylsulfanyl-1,2,4-triazin-5-one",1.7,214.08883226,FOXFZRUHNHCZPX-UHFFFAOYSA-N,576677,HEIA,Freshwater,2019-08-19T00:00:00Z,1297,metribuzin,21087-64-9,0.032,ug/L,Heiabekken,59.3578,10.79768,WGS1984 UTM Zone 32N
30479,C8H14N4OS,214.29,"InChI=1S/C8H14N4OS/c1-8(2,3)5-6(13)12(9)7(14-4)11-10-5/h9H2,1-4H3","4-amino-6-tert-butyl-3-methylsulfanyl-1,2,4-triazin-5-one",1.7,214.08883226,FOXFZRUHNHCZPX-UHFFFAOYSA-N,576689,HEIA,Freshwater,2019-08-23T00:00:00Z,1297,metribuzin,21087-64-9,0.011,ug/L,Heiabekken,59.3578,10.79768,WGS1984 UTM Zone 32N
30479,C8H14N4OS,214.29,"InChI=1S/C8H14N4OS/c1-8(2,3)5-6(13)12(9)7(14-4)11-10-5/h9H2,1-4H3","4-amino-6-tert-butyl-3-methylsulfanyl-1,2,4-triazin-5-one",1.7,214.08883226,FOXFZRUHNHCZPX-UHFFFAOYSA-N,576700,HEIA,Freshwater,2019-09-01T00:00:00Z,1297,metribuzin,21087-64-9,0.019,ug/L,Heiabekken,59.3578,10.79768,WGS1984 UTM Zone 32N
91692,C19H21ClN2O,328.8,"InChI=1S/C19H21ClN2O/c20-16-12-10-15(11-13-16)14-22(18-8-4-5-9-18)19(23)21-17-6-2-1-3-7-17/h1-3,6-7,10-13,18H,4-5,8-9,14H2,(H,21,23)",1-[(4-chlorophenyl)methyl]-1-cyclopentyl-3-phenylurea,4.8,328.1342410,OGYFATSSENRIKG-UHFFFAOYSA-N,576612,HEIA,Freshwater,2019-05-10T00:00:00Z,2312,pencycuron,66063-05-6,0.24,ug/L,Heiabekken,59.3578,10.79768,WGS1984 UTM Zone 32N
91692,C19H21ClN2O,328.8,"InChI=1S/C19H21ClN2O/c20-16-12-10-15(11-13-16)14-22(18-8-4-5-9-18)19(23)21-17-6-2-1-3-7-17/h1-3,6-7,10-13,18H,4-5,8-9,14H2,(H,21,23)",1-[(4-chlorophenyl)methyl]-1-cyclopentyl-3-phenylurea,4.8,328.1342410,OGYFATSSENRIKG-UHFFFAOYSA-N,576620,HEIA,Freshwater,2019-05-21T00:00:00Z,2312,pencycuron,66063-05-6,0.068,ug/L,Heiabekken,59.3578,10.79768,WGS1984 UTM Zone 32N
91692,C19H21ClN2O,328.8,"InChI=1S/C19H21ClN2O/c20-16-12-10-15(11-13-16)14-22(18-8-4-5-9-18)19(23)21-17-6-2-1-3-7-17/h1-3,6-7,10-13,18H,4-5,8-9,14H2,(H,21,23)",1-[(4-chlorophenyl)methyl]-1-cyclopentyl-3-phenylurea,4.8,328.1342410,OGYFATSSENRIKG-UHFFFAOYSA-N,576630,HEIA,Freshwater,2019-06-05T00:00:00Z,2312,pencycuron,66063-05-6,0.93,ug/L,Heiabekken,59.3578,10.79768,WGS1984 UTM Zone 32N
91692,C19H21ClN2O,328.8,"InChI=1S/C19H21ClN2O/c20-16-12-10-15(11-13-16)14-22(18-8-4-5-9-18)19(23)21-17-6-2-1-3-7-17/h1-3,6-7,10-13,18H,4-5,8-9,14H2,(H,21,23)",1-[(4-chlorophenyl)methyl]-1-cyclopentyl-3-phenylurea,4.8,328.1342410,OGYFATSSENRIKG-UHFFFAOYSA-N,576637,HEIA,Freshwater,2019-06-19T00:00:00Z,2312,pencycuron,66063-05-6,0.023,ug/L,Heiabekken,59.3578,10.79768,WGS1984 UTM Zone 32N
91692,C19H21ClN2O,328.8,"InChI=1S/C19H21ClN2O/c20-16-12-10-15(11-13-16)14-22(18-8-4-5-9-18)19(23)21-17-6-2-1-3-7-17/h1-3,6-7,10-13,18H,4-5,8-9,14H2,(H,21,23)",1-[(4-chlorophenyl)methyl]-1-cyclopentyl-3-phenylurea,4.8,328.1342410,OGYFATSSENRIKG-UHFFFAOYSA-N,576645,HEIA,Freshwater,2019-07-02T00:00:00Z,2312,pencycuron,66063-05-6,0.033,ug/L,Heiabekken,59.3578,10.79768,WGS1984 UTM Zone 32N
7204,C9H9ClO3,200.62,"InChI=1S/C9H9ClO3/c1-6-4-7(10)2-3-8(6)13-5-9(11)12/h2-4H,5H2,1H3,(H,11,12)",2-(4-chloro-2-methylphenoxy)acetic acid,2.6,200.0240218,WHKUVVPPKQRRBV-UHFFFAOYSA-N,576939,TIME,Freshwater,2019-05-20T00:00:00Z,21,2-methyl-4-chlorophenoxyacetic acid (MCPA),3307-39-9,0.011,ug/L,Timebekken,58.72939,5.679508,WGS1984 UTM Zone 32N
91692,C19H21ClN2O,328.8,"InChI=1S/C19H21ClN2O/c20-16-12-10-15(11-13-16)14-22(18-8-4-5-9-18)19(23)21-17-6-2-1-3-7-17/h1-3,6-7,10-13,18H,4-5,8-9,14H2,(H,21,23)",1-[(4-chlorophenyl)methyl]-1-cyclopentyl-3-phenylurea,4.8,328.1342410,OGYFATSSENRIKG-UHFFFAOYSA-N,576654,HEIA,Freshwater,2019-07-16T00:00:00Z,2312,pencycuron,66063-05-6,0.057,ug/L,Heiabekken,59.3578,10.79768,WGS1984 UTM Zone 32N
91692,C19H21ClN2O,328.8,"InChI=1S/C19H21ClN2O/c20-16-12-10-15(11-13-16)14-22(18-8-4-5-9-18)19(23)21-17-6-2-1-3-7-17/h1-3,6-7,10-13,18H,4-5,8-9,14H2,(H,21,23)",1-[(4-chlorophenyl)methyl]-1-cyclopentyl-3-phenylurea,4.8,328.1342410,OGYFATSSENRIKG-UHFFFAOYSA-N,576664,HEIA,Freshwater,2019-08-08T00:00:00Z,2312,pencycuron,66063-05-6,0.34,ug/L,Heiabekken,59.3578,10.79768,WGS1984 UTM Zone 32N
91692,C19H21ClN2O,328.8,"InChI=1S/C19H21ClN2O/c20-16-12-10-15(11-13-16)14-22(18-8-4-5-9-18)19(23)21-17-6-2-1-3-7-17/h1-3,6-7,10-13,18H,4-5,8-9,14H2,(H,21,23)",1-[(4-chlorophenyl)methyl]-1-cyclopentyl-3-phenylurea,4.8,328.1342410,OGYFATSSENRIKG-UHFFFAOYSA-N,576678,HEIA,Freshwater,2019-08-19T00:00:00Z,2312,pencycuron,66063-05-6,0.3,ug/L,Heiabekken,59.3578,10.79768,WGS1984 UTM Zone 32N
91692,C19H21ClN2O,328.8,"InChI=1S/C19H21ClN2O/c20-16-12-10-15(11-13-16)14-22(18-8-4-5-9-18)19(23)21-17-6-2-1-3-7-17/h1-3,6-7,10-13,18H,4-5,8-9,14H2,(H,21,23)",1-[(4-chlorophenyl)methyl]-1-cyclopentyl-3-phenylurea,4.8,328.1342410,OGYFATSSENRIKG-UHFFFAOYSA-N,576690,HEIA,Freshwater,2019-08-23T00:00:00Z,2312,pencycuron,66063-05-6,0.059,ug/L,Heiabekken,59.3578,10.79768,WGS1984 UTM Zone 32N
91692,C19H21ClN2O,328.8,"InChI=1S/C19H21ClN2O/c20-16-12-10-15(11-13-16)14-22(18-8-4-5-9-18)19(23)21-17-6-2-1-3-7-17/h1-3,6-7,10-13,18H,4-5,8-9,14H2,(H,21,23)",1-[(4-chlorophenyl)methyl]-1-cyclopentyl-3-phenylurea,4.8,328.1342410,OGYFATSSENRIKG-UHFFFAOYSA-N,576701,HEIA,Freshwater,2019-09-01T00:00:00Z,2312,pencycuron,66063-05-6,0.045,ug/L,Heiabekken,59.3578,10.79768,WGS1984 UTM Zone 32N
91692,C19H21ClN2O,328.8,"InChI=1S/C19H21ClN2O/c20-16-12-10-15(11-13-16)14-22(18-8-4-5-9-18)19(23)21-17-6-2-1-3-7-17/h1-3,6-7,10-13,18H,4-5,8-9,14H2,(H,21,23)",1-[(4-chlorophenyl)methyl]-1-cyclopentyl-3-phenylurea,4.8,328.1342410,OGYFATSSENRIKG-UHFFFAOYSA-N,576710,HEIA,Freshwater,2019-09-20T00:00:00Z,2312,pencycuron,66063-05-6,0.04,ug/L,Heiabekken,59.3578,10.79768,WGS1984 UTM Zone 32N
91692,C19H21ClN2O,328.8,"InChI=1S/C19H21ClN2O/c20-16-12-10-15(11-13-16)14-22(18-8-4-5-9-18)19(23)21-17-6-2-1-3-7-17/h1-3,6-7,10-13,18H,4-5,8-9,14H2,(H,21,23)",1-[(4-chlorophenyl)methyl]-1-cyclopentyl-3-phenylurea,4.8,328.1342410,OGYFATSSENRIKG-UHFFFAOYSA-N,576716,HEIA,Freshwater,2019-10-04T00:00:00Z,2312,pencycuron,66063-05-6,0.014,ug/L,Heiabekken,59.3578,10.79768,WGS1984 UTM Zone 32N
32490,C9H20N2O2,188.27,"InChI=1S/C9H20N2O2/c1-4-8-13-9(12)10-6-5-7-11(2)3/h4-8H2,1-3H3,(H,10,12)",propyl N-[3-(dimethylamino)propyl]carbamate,1.2,188.152477885,WZZLDXDUQPOXNW-UHFFFAOYSA-N,576613,HEIA,Freshwater,2019-05-10T00:00:00Z,515,propamocarb,24579-73-5,3.9,ug/L,Heiabekken,59.3578,10.79768,WGS1984 UTM Zone 32N
32490,C9H20N2O2,188.27,"InChI=1S/C9H20N2O2/c1-4-8-13-9(12)10-6-5-7-11(2)3/h4-8H2,1-3H3,(H,10,12)",propyl N-[3-(dimethylamino)propyl]carbamate,1.2,188.152477885,WZZLDXDUQPOXNW-UHFFFAOYSA-N,576621,HEIA,Freshwater,2019-05-21T00:00:00Z,515,propamocarb,24579-73-5,0.15,ug/L,Heiabekken,59.3578,10.79768,WGS1984 UTM Zone 32N
32490,C9H20N2O2,188.27,"InChI=1S/C9H20N2O2/c1-4-8-13-9(12)10-6-5-7-11(2)3/h4-8H2,1-3H3,(H,10,12)",propyl N-[3-(dimethylamino)propyl]carbamate,1.2,188.152477885,WZZLDXDUQPOXNW-UHFFFAOYSA-N,576631,HEIA,Freshwater,2019-06-05T00:00:00Z,515,propamocarb,24579-73-5,0.058,ug/L,Heiabekken,59.3578,10.79768,WGS1984 UTM Zone 32N
32490,C9H20N2O2,188.27,"InChI=1S/C9H20N2O2/c1-4-8-13-9(12)10-6-5-7-11(2)3/h4-8H2,1-3H3,(H,10,12)",propyl N-[3-(dimethylamino)propyl]carbamate,1.2,188.152477885,WZZLDXDUQPOXNW-UHFFFAOYSA-N,576638,HEIA,Freshwater,2019-06-19T00:00:00Z,515,propamocarb,24579-73-5,0.15,ug/L,Heiabekken,59.3578,10.79768,WGS1984 UTM Zone 32N
32490,C9H20N2O2,188.27,"InChI=1S/C9H20N2O2/c1-4-8-13-9(12)10-6-5-7-11(2)3/h4-8H2,1-3H3,(H,10,12)",propyl N-[3-(dimethylamino)propyl]carbamate,1.2,188.152477885,WZZLDXDUQPOXNW-UHFFFAOYSA-N,576646,HEIA,Freshwater,2019-07-02T00:00:00Z,515,propamocarb,24579-73-5,0.31,ug/L,Heiabekken,59.3578,10.79768,WGS1984 UTM Zone 32N
32490,C9H20N2O2,188.27,"InChI=1S/C9H20N2O2/c1-4-8-13-9(12)10-6-5-7-11(2)3/h4-8H2,1-3H3,(H,10,12)",propyl N-[3-(dimethylamino)propyl]carbamate,1.2,188.152477885,WZZLDXDUQPOXNW-UHFFFAOYSA-N,576655,HEIA,Freshwater,2019-07-16T00:00:00Z,515,propamocarb,24579-73-5,0.066,ug/L,Heiabekken,59.3578,10.79768,WGS1984 UTM Zone 32N
32490,C9H20N2O2,188.27,"InChI=1S/C9H20N2O2/c1-4-8-13-9(12)10-6-5-7-11(2)3/h4-8H2,1-3H3,(H,10,12)",propyl N-[3-(dimethylamino)propyl]carbamate,1.2,188.152477885,WZZLDXDUQPOXNW-UHFFFAOYSA-N,576665,HEIA,Freshwater,2019-08-08T00:00:00Z,515,propamocarb,24579-73-5,0.24,ug/L,Heiabekken,59.3578,10.79768,WGS1984 UTM Zone 32N
32490,C9H20N2O2,188.27,"InChI=1S/C9H20N2O2/c1-4-8-13-9(12)10-6-5-7-11(2)3/h4-8H2,1-3H3,(H,10,12)",propyl N-[3-(dimethylamino)propyl]carbamate,1.2,188.152477885,WZZLDXDUQPOXNW-UHFFFAOYSA-N,576679,HEIA,Freshwater,2019-08-19T00:00:00Z,515,propamocarb,24579-73-5,0.78,ug/L,Heiabekken,59.3578,10.79768,WGS1984 UTM Zone 32N
32490,C9H20N2O2,188.27,"InChI=1S/C9H20N2O2/c1-4-8-13-9(12)10-6-5-7-11(2)3/h4-8H2,1-3H3,(H,10,12)",propyl N-[3-(dimethylamino)propyl]carbamate,1.2,188.152477885,WZZLDXDUQPOXNW-UHFFFAOYSA-N,576691,HEIA,Freshwater,2019-08-23T00:00:00Z,515,propamocarb,24579-73-5,0.028,ug/L,Heiabekken,59.3578,10.79768,WGS1984 UTM Zone 32N
32490,C9H20N2O2,188.27,"InChI=1S/C9H20N2O2/c1-4-8-13-9(12)10-6-5-7-11(2)3/h4-8H2,1-3H3,(H,10,12)",propyl N-[3-(dimethylamino)propyl]carbamate,1.2,188.152477885,WZZLDXDUQPOXNW-UHFFFAOYSA-N,576702,HEIA,Freshwater,2019-09-01T00:00:00Z,515,propamocarb,24579-73-5,0.051,ug/L,Heiabekken,59.3578,10.79768,WGS1984 UTM Zone 32N
32490,C9H20N2O2,188.27,"InChI=1S/C9H20N2O2/c1-4-8-13-9(12)10-6-5-7-11(2)3/h4-8H2,1-3H3,(H,10,12)",propyl N-[3-(dimethylamino)propyl]carbamate,1.2,188.152477885,WZZLDXDUQPOXNW-UHFFFAOYSA-N,576711,HEIA,Freshwater,2019-09-20T00:00:00Z,515,propamocarb,24579-73-5,0.032,ug/L,Heiabekken,59.3578,10.79768,WGS1984 UTM Zone 32N
177355,C15H18N4O7S,398.4,"InChI=1S/C15H18N4O7S/c1-4-9-26-14-16-19(15(22)18(14)2)13(21)17-27(23,24)11-8-6-5-7-10(11)12(20)25-3/h5-8H,4,9H2,1-3H3,(H,17,21)","methyl 2-[(4-methyl-5-oxo-3-propoxy-1,2,4-triazole-1-carbonyl)sulfamoyl]benzoate",2,398.08962010,JTHMVYBOQLDDIY-UHFFFAOYSA-N,576622,HEIA,Freshwater,2019-05-21T00:00:00Z,520,propoxycarbazone,145026-81-9,0.017,ug/L,Heiabekken,59.3578,10.79768,WGS1984 UTM Zone 32N
177355,C15H18N4O7S,398.4,"InChI=1S/C15H18N4O7S/c1-4-9-26-14-16-19(15(22)18(14)2)13(21)17-27(23,24)11-8-6-5-7-10(11)12(20)25-3/h5-8H,4,9H2,1-3H3,(H,17,21)","methyl 2-[(4-methyl-5-oxo-3-propoxy-1,2,4-triazole-1-carbonyl)sulfamoyl]benzoate",2,398.08962010,JTHMVYBOQLDDIY-UHFFFAOYSA-N,576680,HEIA,Freshwater,2019-08-19T00:00:00Z,520,propoxycarbazone,145026-81-9,0.017,ug/L,Heiabekken,59.3578,10.79768,WGS1984 UTM Zone 32N
177355,C15H18N4O7S,398.4,"InChI=1S/C15H18N4O7S/c1-4-9-26-14-16-19(15(22)18(14)2)13(21)17-27(23,24)11-8-6-5-7-10(11)12(20)25-3/h5-8H,4,9H2,1-3H3,(H,17,21)","methyl 2-[(4-methyl-5-oxo-3-propoxy-1,2,4-triazole-1-carbonyl)sulfamoyl]benzoate",2,398.08962010,JTHMVYBOQLDDIY-UHFFFAOYSA-N,576692,HEIA,Freshwater,2019-08-23T00:00:00Z,520,propoxycarbazone,145026-81-9,0.023,ug/L,Heiabekken,59.3578,10.79768,WGS1984 UTM Zone 32N
177355,C15H18N4O7S,398.4,"InChI=1S/C15H18N4O7S/c1-4-9-26-14-16-19(15(22)18(14)2)13(21)17-27(23,24)11-8-6-5-7-10(11)12(20)25-3/h5-8H,4,9H2,1-3H3,(H,17,21)","methyl 2-[(4-methyl-5-oxo-3-propoxy-1,2,4-triazole-1-carbonyl)sulfamoyl]benzoate",2,398.08962010,JTHMVYBOQLDDIY-UHFFFAOYSA-N,576703,HEIA,Freshwater,2019-09-01T00:00:00Z,520,propoxycarbazone,145026-81-9,0.022,ug/L,Heiabekken,59.3578,10.79768,WGS1984 UTM Zone 32N
